00:00|midnight|You take a black cat---isn't that it?---that does not have even one white hair (you know this), and you bind his four paws, and then you take him at midnight to a crossroads and you cry out in a loud voice:|The Name of the Rose|Umberto Eco|unknown
03:00|three in the morning|It was three in the morning when his taxi stopped by giant mounds of snow outside his hotel. He had not eaten in hours.|Solar|Ian McEwan|unknown
03:00|Three AM|Roused from her sleep, Freya Gaines groped for the switch of the vidphone; groggily she found it and snapped it on. 'Lo,' she mumbled, wondering what time it was. She made out the luminous dial of the clock beside the bed. Three AM. Good grief.|The Game Players of Titan|Philip K Dick|unknown
03:00|0300|Schact clears his mouth and swallows mightily. 'Tavis can't even regrout tile in the locker room without calling a Community meeting or appointing a committee. The Regrouting Committee's been dragging along since May. Suddenly they're pulling secret 0300 milk-switches? It doesn't ring true, Jim.|Infinite Jest|David Foster Wallace|unknown
03:00|Three in the morning|Three in the morning, thought Charles Halloway, seated on the edge of his bed. Why did the train come at that hour? For, he thought, it’s a special hour. Women never wake then, do they? They sleep the sleep of babes and children. But men in middle age? They know that hour well.|Something Wicked This Way Comes|Ray Bradbury|unknown
03:00|three o’clock|You hearken, Missy. It’s three o’clock in the morning and I’ve got all my faculties as well as ever I had in my life. I know all my property and where the money’s put out. And I’ve made everything ready to change my mind, and do as I like at the last. Do you hear, Missy? I’ve got my faculties.|Middlemarch|George Eliot|unknown
03:00|three a.m.|Tony was hardened off early. This is what she calls it by now, ruefully, in her cellar, at three a.m., with the shambles of Otto the Red’s clove army strewn on the sand-table behind her and West sleeping the sleep of the unjust upstairs, and Zenia raging unchecked, somewhere out there in the city. |The Robber Bride|Margaret Atwood|unknown
03:00|three o’clock|About three o’clock the four couples, frightened at their happiness, were sliding down the Russian mountains, a singular edifice which then occupied the heights of Beaujon, and whose undulating line was visible above the trees of the Champs  Élysées.|Les Misérables|Victor Hugo|unknown
03:00|3|“My dear Mr. Sherlock Holmes: “There has been a bad business during the night at 3, Lauriston Gardens, off the Brixton Road. Our man on the beat saw a light there about two in the morning, and as the house was an empty one, suspected that something was amiss.”|A Study in Scarlet|Sir Arthur Conan Doyle|unknown
03:00|three|“When the clock struck three, Elizabeth felt that she must go, and very unwillingly said so.”|Pride and Prejudice|Jane Austen|unknown
03:00|three o’clock|“A gambling fever swept through the sophomore class and they bent over the bones till three o’clock many a sultry night.”|This Side of Paradise|F. Scott Fitzgerald|unknown
03:00|three o'clock|"""She died this morning, very early, about three o'clock."""|The Voyage Out|Virginia Woolf|unknown
03:00|At three o’clock in the morning|But at three o’clock in the morning, a forgotten package has the same tragic importance as a death sentence, and the cure doesn’t work -- and in a real dark night of the soul it is always three o’clock in the morning, day after day.|The Crack-Up|F. Scott Fitzgerald|unknown
03:00|3 o'clock|In a real dark night of the soul it is always 3 o'clock in the morning.|The Crack-Up|F. Scott Fitzgerald|unknown
03:00|Three AM.|Roused from her sleep, Freya Gaines groped for the switch of the vidphone; groggily she found it and snapped it on. 'Lo,' she mumbled, wondering what time it was. She made out the luminous dial of the clock beside the bed. Three AM. Good grief.|The Game Players of Titan|Philip K Dick|unknown
03:00|0300|Schact clears his mouth and swallows mightily. 'Tavis can't even regrout tile in the locker room without calling a Community meeting or appointing a committee. The Regrouting Committee's been dragging along since may. Suddenly they're pulling secret 0300 milk-switches? It doesn't ring true, Jim.|Infinite Jest|David Foster Wallace|unknown
03:00|three|"What's the time?"" said the man, eyeing George up and down with evident suspicion; ""why, if you listen you will hear it strike."" George listened, and a neighbouring clock immediately obliged. ""But it's only gone three!"" said George in an injured tone, when it had finished."|Three Men in a Boat|Jerome K Jerome|unknown
03:00|three o’clock|You hearken, Missy. It’s three o’clock in the morning and I’ve got all my faculties as well as ever I had in my life. I know all my property and where the money’s put out. And I’ve made everything ready to change my mind, and do as I like at the last. Do you hear, Missy? I’ve got my faculties.”|Middlemarch|George Eliot|unknown
03:00|300|Schact clears his mouth and swallows mightily. 'Tavis can't even regrout tile in the locker room without calling a Community meeting or appointing a committee. The Regrouting Committee's been dragging along since may. Suddenly they're pulling secret 0300 milk-switches? It doesn't ring true, Jim.|Infinite Jest|David Foster Wallace
03:10|ten-past three|I think my credit card was in there too. I wrote down the words credit card and said that if they wouldn't let me cancel them I'd demand that they registered the loss so you couldn't be charge for anything beyond the time of my calling them up. I looked at the clock. It was ten-past three.|The Whole Story and Other Stories|Ali Smith|unknown
03:17|seventeen minutes past three in the morning|It was seventeen minutes past three in the morning. Mila, in a trenchcoat and boots, sat down on the edge of the bed. Malik Solanka groaned. Disaster always arrived when your defences were at their lowest: blindsiding you, like love.|Fury|Salman Rushdie|unknown
03:21|twenty-one minutes past three|Next, he remembered that the morrow of Christmas would be the twenty-seventh day of the moon, and that consequently high water would be at twenty-one minutes past three, the half-ebb at a quarter past seven, low water at thirty-three minutes past nine, and half flood at thirty-nine minutes past twelve.|The Toilers of the Sea|Victor Hugo|unknown
03:25|3:25 a.m.|It was 3:25 a.m. A strange thrill, to think I was the only Mulvaney awake in the house.|We Were the Mulvaneys|Joyce Carol Oates|unknown
03:30|Half past Three|At Half past Three, a single Bird Unto a silent Sky Propounded but a single term Of cautious melody.|At Half past Three, a single Bird|Emily Dickinson|unknown
03:30|half-past three A.M.|At half-past three A.M. he lost one illusion: officers sent to reconnoitre informed him that the enemy was making no movement.|Les Misérables|Victor Hugo|unknown
03:30|three-thirty|"Let's go to sleep, I say. Look at what time it is."" The clock radio is right there beside the bed. Anyone can see it says three-thirty."""|Whoever Was Using This Bed|Raymond Carver|unknown
03:30|half past three|At Half past Three, a single Bird Unto a silent Sky Propounded but a single term Of cautious melody.|At Half past Three, a single Bird|Emily Dickinson|unknown
03:30|three-thirty|"Let's go to sleep, I say. ""Look at what time it is."" The clock radio is right there beside the bed. Anyone can see it says three-thirty."|Whoever Was Using This Bed|Raymond Carver|unknown
03:40|three forty|His bedside clock shows three forty. He has no idea what he's doing out of bed: he has no need to relieve himself, nor is he disturbed by a dream or some element of the day before, or even by the state of the world.|Saturday|Ian McEwan|unknown
03:45|quarter to four|LORD CAVERSHAM: Well, sir! what are you doing here? Wasting your life as usual! You should be in bed, sir. You keep too late hours! I heard of you the other night at Lady Rufford's dancing till four o' clock in the morning!<br /> LORD GORING: Only a quarter to four, father.|An Ideal Husband|Oscar Wilde|unknown
03:45|quarter to four|LORD CAVERSHAM: Well, sir! what are you doing here? Wasting your life as usual! You should be in bed, sir. You keep too late hours! I heard of you the other night at Lady Rufford's dancing till four o' clock in the morning! LORD GORING: Only a quarter to four, father.|An Ideal Husband|Oscar Wilde|unknown
03:55|3.55 a.m.|Here in the cavernous basement at 3.55 a.m., in a single pool of light, is Theo Perowne.|Saturday|Ian McEwan|unknown
04:00|four o'clock|At four o'clock Mark sat in the Fairy's office rereading the last two articles he had written-one for the most respectable of our papers, the other for a more popular organ. This was the only part of the night's work which had anything in it to flatter literary vanity. The earlier hours had been spent in the sterner labor of concocting the news itself.|That Hideous Strength|C.S. Lewis|unknown
04:00|four in the morning|She should have told him. It isn’t friendly, the fact that she hasn’t told him. The first time, she told him and they both cried, holding each other closely, consoling each other for some violation they felt as mutual. Then they discussed their problems, sitting up till four in the morning, whispering across the kitchen table.|Life Before Man|Margaret Atwood|unknown
